time,temperature_2m,relative_humidity_2m,dew_point_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_gusts_10m,precipitation,pressure_msl
2025-08-24 16:00:00+00:00,21.5,50,10.7,3,447.0,369.0,684.9,78.0,18.4,42.1,0.0,1020.5
2025-08-24 17:00:00+00:00,20.7,52,10.5,0,287.0,224.0,557.4,63.0,16.9,38.2,0.0,1020.3
2025-08-24 18:00:00+00:00,20.2,54,10.6,0,118.0,75.0,303.2,43.0,15.5,34.2,0.0,1019.9
2025-08-24 19:00:00+00:00,19.4,58,10.9,0,0.0,0.0,0.0,0.0,12.2,27.7,0.0,1020.1
2025-08-24 20:00:00+00:00,18.9,61,11.2,0,0.0,0.0,0.0,0.0,8.3,19.1,0.0,1020.2
2025-08-24 21:00:00+00:00,18.1,59,10.0,0,0.0,0.0,0.0,0.0,7.2,17.3,0.0,1020.5
2025-08-24 22:00:00+00:00,17.5,62,10.2,0,0.0,0.0,0.0,0.0,7.2,17.3,0.0,1020.3
2025-08-24 23:00:00+00:00,17.2,67,11.0,0,0.0,0.0,0.0,0.0,7.9,18.4,0.0,1020.1
2025-08-25 00:00:00+00:00,17.0,75,12.5,8,0.0,0.0,0.0,0.0,8.3,19.1,0.0,1019.5
2025-08-25 01:00:00+00:00,16.5,79,12.9,28,0.0,0.0,0.0,0.0,8.3,19.1,0.0,1019.2
2025-08-25 02:00:00+00:00,16.3,83,13.4,2,0.0,0.0,0.0,0.0,7.2,17.3,0.0,1018.9
2025-08-25 03:00:00+00:00,15.9,86,13.5,0,0.0,0.0,0.0,0.0,6.8,15.5,0.0,1018.2
2025-08-25 04:00:00+00:00,15.4,88,13.4,0,0.0,0.0,0.0,0.0,5.8,13.0,0.0,1018.1
2025-08-25 05:00:00+00:00,15.5,90,13.8,0,0.0,0.0,0.0,0.0,6.5,13.7,0.0,1018.2
2025-08-25 06:00:00+00:00,16.2,80,12.8,5,40.0,16.0,207.8,24.0,7.6,16.9,0.0,1018.0
2025-08-25 07:00:00+00:00,17.9,73,13.0,2,176.0,114.0,561.0,62.0,9.4,20.9,0.0,1017.8
2025-08-25 08:00:00+00:00,19.4,64,12.4,0,337.0,253.0,702.4,84.0,13.0,29.2,0.0,1017.6
2025-08-25 09:00:00+00:00,20.6,58,12.0,0,491.0,394.0,784.2,97.0,16.6,37.1,0.0,1017.5
2025-08-25 10:00:00+00:00,21.5,54,11.8,3,619.0,513.0,827.2,106.0,17.6,40.0,0.0,1017.2
2025-08-25 11:00:00+00:00,22.3,50,11.4,16,701.0,577.0,818.1,124.0,18.7,42.5,0.0,1016.8
2025-08-25 12:00:00+00:00,22.7,48,11.2,56,610.0,354.0,470.7,256.0,19.4,44.3,0.0,1016.0
2025-08-25 13:00:00+00:00,23.0,48,11.4,2,743.0,641.0,846.3,102.0,20.2,46.1,0.0,1015.4
2025-08-25 14:00:00+00:00,23.2,47,11.2,0,686.0,592.0,821.5,94.0,20.9,46.8,0.0,1014.6
2025-08-25 15:00:00+00:00,23.3,45,10.7,0,586.0,500.0,775.8,86.0,19.1,42.8,0.0,1014.1
2025-08-25 16:00:00+00:00,23.1,46,10.9,5,443.0,370.0,692.9,73.0,16.6,37.4,0.0,1013.6
2025-08-25 17:00:00+00:00,22.8,47,10.9,1,282.0,222.0,559.5,60.0,13.7,31.0,0.0,1012.8
2025-08-25 18:00:00+00:00,21.9,50,11.0,0,113.0,72.0,297.4,41.0,14.0,31.7,0.0,1012.1
2025-08-25 19:00:00+00:00,20.7,55,11.3,0,0.0,0.0,0.0,0.0,13.0,29.9,0.0,1011.7
2025-08-25 20:00:00+00:00,20.2,56,11.1,0,0.0,0.0,0.0,0.0,9.7,22.7,0.0,1011.5
2025-08-25 21:00:00+00:00,19.4,61,11.7,70,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1011.3
2025-08-25 22:00:00+00:00,19.0,68,13.0,64,0.0,0.0,0.0,0.0,8.3,18.7,0.0,1010.8
2025-08-25 23:00:00+00:00,18.5,75,14.0,66,0.0,0.0,0.0,0.0,6.5,14.8,0.0,1010.2
2025-08-26 00:00:00+00:00,18.4,82,15.3,64,0.0,0.0,0.0,0.0,6.5,14.4,0.0,1009.3
2025-08-26 01:00:00+00:00,18.4,84,15.6,41,0.0,0.0,0.0,0.0,6.5,14.4,0.0,1008.3
2025-08-26 02:00:00+00:00,17.5,86,15.2,72,0.0,0.0,0.0,0.0,4.0,10.1,0.0,1007.8
2025-08-26 03:00:00+00:00,16.8,85,14.3,84,0.0,0.0,0.0,0.0,7.2,16.6,0.0,1008.1
2025-08-26 04:00:00+00:00,16.3,89,14.5,90,0.0,0.0,0.0,0.0,6.5,15.8,0.0,1008.1
2025-08-26 05:00:00+00:00,16.1,92,14.8,51,0.0,0.0,0.0,0.0,7.6,17.6,0.0,1008.2
2025-08-26 06:00:00+00:00,16.6,91,15.2,84,21.0,3.0,39.9,18.0,7.6,16.2,0.0,1008.2
2025-08-26 07:00:00+00:00,17.4,92,16.1,100,17.0,0.0,0.0,17.0,6.8,15.5,0.0,1008.1
2025-08-26 08:00:00+00:00,18.0,94,17.0,100,81.0,0.0,0.0,81.0,10.8,25.6,0.1,1008.0
2025-08-26 09:00:00+00:00,20.3,64,13.2,21,475.0,355.0,711.7,120.0,16.2,37.8,0.0,1008.7
2025-08-26 10:00:00+00:00,21.7,49,10.5,0,621.0,516.0,837.0,105.0,15.8,38.2,0.0,1008.8
2025-08-26 11:00:00+00:00,23.5,40,9.1,2,711.0,602.0,858.0,109.0,15.1,38.5,0.0,1008.5
2025-08-26 12:00:00+00:00,24.7,37,9.0,39,732.0,510.0,681.6,222.0,14.0,37.1,0.0,1008.3
2025-08-26 13:00:00+00:00,25.2,38,9.9,37,729.0,600.0,796.5,129.0,19.4,47.9,0.0,1008.1
2025-08-26 14:00:00+00:00,24.2,44,11.2,27,673.0,559.0,780.3,114.0,24.1,56.2,0.0,1008.0
2025-08-26 15:00:00+00:00,23.8,45,11.1,55,491.0,301.0,470.4,190.0,23.0,55.4,0.0,1008.0
2025-08-26 16:00:00+00:00,22.1,52,11.8,42,408.0,300.0,566.9,108.0,24.8,56.5,0.0,1008.2
2025-08-26 17:00:00+00:00,21.6,52,11.4,64,213.0,131.0,334.5,82.0,22.0,50.0,0.0,1008.2
2025-08-26 18:00:00+00:00,20.9,55,11.5,38,100.0,47.0,198.5,53.0,18.0,41.0,0.0,1008.0
2025-08-26 19:00:00+00:00,19.9,61,12.1,98,0.0,0.0,0.0,0.0,14.0,32.4,0.0,1008.2
2025-08-26 20:00:00+00:00,19.1,65,12.4,98,0.0,0.0,0.0,0.0,12.6,29.5,0.0,1008.5
2025-08-26 21:00:00+00:00,17.9,74,13.2,72,0.0,0.0,0.0,0.0,9.0,20.2,0.0,1008.2
2025-08-26 22:00:00+00:00,17.7,77,13.6,47,0.0,0.0,0.0,0.0,10.1,23.0,0.0,1008.0
2025-08-26 23:00:00+00:00,17.5,79,13.8,74,0.0,0.0,0.0,0.0,10.4,23.0,0.0,1007.8
2025-08-27 00:00:00+00:00,17.0,84,14.3,57,0.0,0.0,0.0,0.0,10.4,23.0,0.0,1007.6
2025-08-27 01:00:00+00:00,17.3,78,13.5,77,0.0,0.0,0.0,0.0,9.0,20.2,0.0,1007.4
2025-08-27 02:00:00+00:00,16.7,84,14.0,11,0.0,0.0,0.0,0.0,10.4,24.1,0.0,1006.8
2025-08-27 03:00:00+00:00,16.4,83,13.5,83,0.0,0.0,0.0,0.0,9.4,20.2,0.0,1006.9
2025-08-27 04:00:00+00:00,16.5,84,13.8,88,0.0,0.0,0.0,0.0,5.4,12.2,0.0,1006.4
2025-08-27 05:00:00+00:00,16.7,83,13.8,73,0.0,0.0,0.0,0.0,7.9,17.6,0.0,1006.2
2025-08-27 06:00:00+00:00,16.9,83,14.0,100,3.0,0.0,0.0,3.0,9.0,19.4,1.1,1006.2
2025-08-27 07:00:00+00:00,16.8,90,15.2,63,158.0,85.0,434.7,73.0,11.9,24.8,2.9,1005.9
2025-08-27 08:00:00+00:00,17.7,77,13.6,96,216.0,19.0,53.9,197.0,17.6,37.4,0.0,1005.7
2025-08-27 09:00:00+00:00,19.3,62,11.8,100,348.0,111.0,224.2,237.0,20.5,45.7,0.0,1005.8
2025-08-27 10:00:00+00:00,20.1,62,12.6,100,286.0,16.0,26.1,270.0,23.4,49.0,0.0,1005.4
2025-08-27 11:00:00+00:00,20.4,59,12.1,100,378.0,114.0,163.4,264.0,27.0,59.8,0.0,1005.2
2025-08-27 12:00:00+00:00,18.6,77,14.5,96,404.0,0.0,0.0,404.0,19.1,41.8,0.2,1005.1
2025-08-27 13:00:00+00:00,18.7,79,15.0,100,181.0,0.0,0.0,181.0,23.8,51.5,0.0,1004.8
2025-08-27 14:00:00+00:00,19.3,77,15.1,100,103.0,30.0,42.1,73.0,24.8,52.2,0.0,1004.2
2025-08-27 15:00:00+00:00,19.8,71,14.4,100,129.0,0.0,0.0,129.0,24.8,52.9,0.0,1003.5
2025-08-27 16:00:00+00:00,19.5,77,15.4,95,255.0,28.0,53.4,227.0,20.5,43.6,0.0,1003.5
2025-08-27 17:00:00+00:00,19.8,69,13.9,100,115.0,0.0,0.0,115.0,18.4,40.7,0.0,1003.4
2025-08-27 18:00:00+00:00,18.6,76,14.3,66,85.0,0.0,0.0,85.0,17.3,38.2,0.0,1003.4
2025-08-27 19:00:00+00:00,17.9,79,14.2,2,0.0,0.0,0.0,0.0,13.7,31.0,0.0,1003.6
2025-08-27 20:00:00+00:00,17.2,79,13.5,16,0.0,0.0,0.0,0.0,11.2,25.6,0.0,1003.8
2025-08-27 21:00:00+00:00,16.4,70,10.9,0,0.0,0.0,0.0,0.0,11.2,25.6,0.0,1004.1
2025-08-27 22:00:00+00:00,15.2,76,11.0,11,0.0,0.0,0.0,0.0,4.7,11.5,0.0,1004.2
2025-08-27 23:00:00+00:00,14.4,80,11.0,19,0.0,0.0,0.0,0.0,3.2,8.3,0.0,1004.4
2025-08-28 00:00:00+00:00,14.1,82,11.1,2,0.0,0.0,0.0,0.0,5.0,12.2,0.0,1004.4
2025-08-28 01:00:00+00:00,13.5,83,10.7,23,0.0,0.0,0.0,0.0,4.7,11.2,0.0,1004.3
2025-08-28 02:00:00+00:00,13.6,79,10.1,34,0.0,0.0,0.0,0.0,5.4,12.2,0.0,1004.1
2025-08-28 03:00:00+00:00,12.9,83,10.1,2,0.0,0.0,0.0,0.0,3.2,7.9,0.0,1003.8
2025-08-28 04:00:00+00:00,12.1,87,10.0,11,0.0,0.0,0.0,0.0,2.2,5.8,0.0,1003.8
2025-08-28 05:00:00+00:00,13.0,86,10.7,48,0.0,0.0,0.0,0.0,2.9,5.8,0.0,1003.8
2025-08-28 06:00:00+00:00,14.6,84,12.0,84,21.0,1.0,14.0,20.0,6.5,13.7,0.0,1003.6
2025-08-28 07:00:00+00:00,15.1,89,13.3,100,20.0,0.0,0.0,20.0,6.8,15.5,3.4,1003.6
2025-08-28 08:00:00+00:00,15.8,88,13.8,38,296.0,184.0,527.2,112.0,8.3,18.7,0.2,1003.5
2025-08-28 09:00:00+00:00,15.6,90,14.0,100,35.0,0.0,0.0,35.0,14.8,32.8,1.5,1003.8
2025-08-28 10:00:00+00:00,16.8,81,13.5,100,32.0,0.0,0.0,32.0,11.2,24.8,0.2,1003.4
2025-08-28 11:00:00+00:00,16.9,87,14.7,100,10.0,0.0,0.0,10.0,13.3,29.9,6.5,1003.0
2025-08-28 12:00:00+00:00,16.8,85,14.2,73,530.0,316.0,426.8,214.0,15.1,33.8,1.9,1002.9
2025-08-28 13:00:00+00:00,17.7,83,14.8,24,689.0,446.0,598.6,243.0,20.2,43.2,3.9,1002.3
2025-08-28 14:00:00+00:00,18.9,67,12.7,66,506.0,443.0,626.1,63.0,24.5,53.3,0.0,1002.0
2025-08-28 15:00:00+00:00,19.3,63,12.1,83,351.0,289.0,458.3,62.0,23.4,51.5,0.0,1001.5
2025-08-28 16:00:00+00:00,18.8,59,10.6,57,319.0,124.0,238.8,195.0,22.7,49.7,0.0,1001.3
2025-08-28 17:00:00+00:00,18.9,63,11.7,66,185.0,211.0,553.4,0.0,22.7,49.0,0.0,1000.8
2025-08-28 18:00:00+00:00,18.4,63,11.3,24,89.0,22.0,97.4,67.0,19.1,41.8,0.0,1000.9
2025-08-28 19:00:00+00:00,17.3,71,12.0,25,0.0,0.0,0.0,0.0,18.4,40.7,0.0,1001.0
2025-08-28 20:00:00+00:00,16.5,73,11.7,32,0.0,0.0,0.0,0.0,15.5,35.3,0.0,1000.9
2025-08-28 21:00:00+00:00,16.4,73,11.6,71,0.0,0.0,0.0,0.0,15.8,35.3,0.0,1000.7
2025-08-28 22:00:00+00:00,16.3,73,11.4,100,0.0,0.0,0.0,0.0,14.8,33.5,0.0,1000.2
2025-08-28 23:00:00+00:00,15.9,75,11.5,95,0.0,0.0,0.0,0.0,11.5,25.9,0.0,999.8
2025-08-29 00:00:00+00:00,15.8,76,11.6,96,0.0,0.0,0.0,0.0,12.6,28.4,0.0,999.3
2025-08-29 01:00:00+00:00,15.5,80,12.1,86,0.0,0.0,0.0,0.0,7.6,17.3,0.0,998.3
2025-08-29 02:00:00+00:00,15.5,73,10.7,100,0.0,0.0,0.0,0.0,14.0,31.3,0.0,997.7
2025-08-29 03:00:00+00:00,15.4,84,12.7,100,0.0,0.0,0.0,0.0,13.3,29.2,0.0,996.5
2025-08-29 04:00:00+00:00,15.2,85,12.7,100,0.0,0.0,0.0,0.0,7.9,18.4,0.0,996.4
2025-08-29 05:00:00+00:00,15.2,84,12.5,100,0.0,0.0,0.0,0.0,5.4,12.2,0.0,996.0
2025-08-29 06:00:00+00:00,14.7,94,13.7,100,0.0,0.0,0.0,0.0,6.8,15.8,6.6,995.6
2025-08-29 07:00:00+00:00,14.8,92,13.5,100,4.0,0.0,0.0,4.0,1.1,6.8,9.0,995.3
2025-08-29 08:00:00+00:00,14.6,96,14.0,100,72.0,0.0,0.0,72.0,7.6,17.3,0.1,995.9
2025-08-29 09:00:00+00:00,15.3,92,14.0,100,173.0,1.0,2.1,172.0,6.8,15.8,0.0,996.4
2025-08-29 10:00:00+00:00,17.3,86,15.0,92,390.0,73.0,120.6,317.0,6.8,16.6,0.0,996.4
2025-08-29 11:00:00+00:00,17.6,81,14.3,100,33.0,0.0,0.0,33.0,8.6,21.2,2.1,996.6
2025-08-29 12:00:00+00:00,19.0,65,12.3,99,311.0,7.0,9.5,304.0,18.4,41.4,0.1,996.8
2025-08-29 13:00:00+00:00,20.3,59,12.0,96,411.0,22.0,29.7,389.0,14.8,34.6,0.0,996.6
2025-08-29 14:00:00+00:00,18.7,73,13.7,60,521.0,214.0,304.4,307.0,19.1,42.1,0.0,996.9
2025-08-29 15:00:00+00:00,18.7,73,13.8,100,106.0,0.0,0.0,106.0,19.1,42.1,0.3,997.4
2025-08-29 16:00:00+00:00,18.5,77,14.4,35,379.0,200.0,388.9,179.0,15.5,35.3,0.5,997.6
2025-08-29 17:00:00+00:00,19.4,63,12.2,59,205.0,144.0,383.0,61.0,17.3,39.2,0.0,998.0
2025-08-29 18:00:00+00:00,18.8,56,9.8,5,93.0,51.0,231.3,42.0,15.5,36.4,0.0,998.6
2025-08-29 19:00:00+00:00,17.6,63,10.5,6,0.0,0.0,0.0,0.0,13.7,32.0,0.0,999.6
2025-08-29 20:00:00+00:00,16.8,68,10.8,33,0.0,0.0,0.0,0.0,14.0,32.4,0.0,1000.5
2025-08-29 21:00:00+00:00,16.4,72,11.4,51,0.0,0.0,0.0,0.0,13.0,29.9,0.0,1001.2
2025-08-29 22:00:00+00:00,15.7,79,12.1,20,0.0,0.0,0.0,0.0,13.0,30.2,0.0,1001.7
2025-08-29 23:00:00+00:00,15.1,83,12.3,2,0.0,0.0,0.0,0.0,11.9,28.1,0.0,1002.1
2025-08-30 00:00:00+00:00,14.6,85,12.1,12,0.0,0.0,0.0,0.0,10.8,25.2,0.0,1002.6
2025-08-30 01:00:00+00:00,14.2,88,12.3,6,0.0,0.0,0.0,0.0,9.4,21.6,0.0,1002.8
2025-08-30 02:00:00+00:00,13.8,90,12.2,5,0.0,0.0,0.0,0.0,9.4,21.6,0.0,1003.2
2025-08-30 03:00:00+00:00,13.4,92,12.1,27,0.0,0.0,0.0,0.0,7.6,17.6,0.0,1003.4
2025-08-30 04:00:00+00:00,13.2,92,11.9,19,0.0,0.0,0.0,0.0,7.9,18.4,0.0,1003.7
2025-08-30 05:00:00+00:00,13.2,92,11.9,2,0.0,0.0,0.0,0.0,10.8,24.8,0.0,1004.1
2025-08-30 06:00:00+00:00,13.5,90,11.9,9,33.0,12.0,178.0,21.0,6.5,14.0,0.0,1004.7
2025-08-30 07:00:00+00:00,15.0,85,12.5,9,156.0,93.0,505.8,63.0,9.7,22.0,0.0,1005.0
2025-08-30 08:00:00+00:00,16.7,78,12.8,30,293.0,174.0,509.6,119.0,10.1,22.7,0.0,1005.0
2025-08-30 09:00:00+00:00,18.6,65,11.9,45,409.0,322.0,665.4,87.0,15.5,35.6,0.0,1005.1
2025-08-30 10:00:00+00:00,18.5,69,12.7,66,450.0,195.0,324.2,255.0,17.6,39.2,0.0,1005.1
2025-08-30 11:00:00+00:00,19.1,72,13.9,93,317.0,101.0,147.2,216.0,17.3,38.2,0.0,1004.7
2025-08-30 12:00:00+00:00,19.3,70,13.7,96,296.0,21.0,28.7,275.0,21.6,48.2,0.0,1004.6
2025-08-30 13:00:00+00:00,18.9,73,14.0,100,85.0,1.0,1.4,84.0,23.0,51.1,0.0,1004.3
2025-08-30 14:00:00+00:00,17.6,88,15.6,100,77.0,0.0,0.0,77.0,23.0,50.4,0.3,1003.9
2025-08-30 15:00:00+00:00,17.3,91,15.8,100,75.0,0.0,0.0,75.0,19.4,43.2,0.4,1003.1
2025-08-30 16:00:00+00:00,17.5,93,16.3,100,28.0,0.0,0.0,28.0,20.2,44.3,0.6,1002.6
2025-08-30 17:00:00+00:00,17.8,94,16.8,100,34.0,0.0,0.0,34.0,20.9,46.1,0.5,1001.7
2025-08-30 18:00:00+00:00,17.9,95,17.1,100,8.0,0.0,0.0,8.0,22.3,49.0,1.5,1001.1
2025-08-30 19:00:00+00:00,18.1,94,17.1,100,0.0,0.0,0.0,0.0,20.9,46.4,1.2,1001.1
2025-08-30 20:00:00+00:00,18.2,94,17.2,85,0.0,0.0,0.0,0.0,20.2,45.0,0.0,1001.6
2025-08-30 21:00:00+00:00,17.5,94,16.6,69,0.0,0.0,0.0,0.0,15.8,36.4,0.6,1001.8
2025-08-30 22:00:00+00:00,17.0,91,15.5,63,0.0,0.0,0.0,0.0,12.2,27.7,0.0,1002.4
2025-08-30 23:00:00+00:00,16.1,92,14.8,1,0.0,0.0,0.0,0.0,11.9,26.6,0.0,1002.6
2025-08-31 00:00:00+00:00,15.6,85,13.1,0,0.0,0.0,0.0,0.0,11.9,27.4,0.0,1003.0
2025-08-31 01:00:00+00:00,15.2,85,12.7,16,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1003.3
2025-08-31 02:00:00+00:00,15.1,87,13.0,23,0.0,0.0,0.0,0.0,9.4,21.2,0.1,1003.4
2025-08-31 03:00:00+00:00,14.8,79,11.2,3,0.0,0.0,0.0,0.0,11.5,25.6,0.0,1003.4
2025-08-31 04:00:00+00:00,15.0,80,11.6,41,0.0,0.0,0.0,0.0,9.4,20.9,0.0,1003.4
2025-08-31 05:00:00+00:00,15.0,76,10.8,22,0.0,0.0,0.0,0.0,13.7,29.9,0.0,1003.7
2025-08-31 06:00:00+00:00,15.0,79,11.4,17,30.0,18.0,275.0,12.0,10.4,23.0,0.0,1004.1
2025-08-31 07:00:00+00:00,16.1,77,12.0,16,150.0,96.0,533.6,54.0,9.7,21.2,0.0,1004.3
2025-08-31 08:00:00+00:00,16.6,83,13.7,20,293.0,186.0,550.9,107.0,14.8,32.4,0.9,1004.4
2025-08-31 09:00:00+00:00,18.1,62,10.7,9,465.0,378.0,787.3,87.0,19.8,44.3,0.0,1004.6
2025-08-31 10:00:00+00:00,19.3,53,9.5,20,577.0,354.0,592.3,223.0,21.6,49.0,0.0,1004.6
2025-08-31 11:00:00+00:00,18.3,71,12.9,14,659.0,0.0,0.0,659.0,24.5,52.6,0.6,1004.4
2025-08-31 12:00:00+00:00,19.5,66,13.0,41,622.0,516.0,708.6,106.0,24.5,53.6,0.1,1004.2
2025-08-31 13:00:00+00:00,20.3,58,11.8,19,680.0,438.0,598.2,242.0,22.3,49.0,0.0,1004.0
2025-08-31 14:00:00+00:00,20.5,53,10.6,52,519.0,521.0,750.7,0.0,25.9,58.7,0.0,1003.6
2025-08-31 15:00:00+00:00,20.0,57,11.3,5,554.0,479.0,777.3,75.0,20.9,47.5,0.0,1003.5
2025-08-31 16:00:00+00:00,19.5,61,11.8,56,338.0,308.0,611.0,30.0,23.4,50.8,0.0,1003.5
2025-08-31 17:00:00+00:00,18.9,67,12.6,92,122.0,0.0,0.0,122.0,20.9,45.0,0.0,1003.6
2025-08-31 18:00:00+00:00,17.9,68,11.9,14,81.0,44.0,210.2,37.0,15.5,33.5,0.0,1003.4
2025-08-31 19:00:00+00:00,17.1,71,11.8,3,0.0,0.0,0.0,0.0,15.8,34.9,0.0,1003.5
2025-08-31 20:00:00+00:00,16.7,70,11.2,42,0.0,0.0,0.0,0.0,12.2,26.3,0.0,1003.5
2025-08-31 21:00:00+00:00,16.2,71,10.9,37,0.0,0.0,0.0,0.0,13.0,28.4,0.0,1003.0
2025-08-31 22:00:00+00:00,15.9,75,11.5,2,0.0,0.0,0.0,0.0,13.3,29.2,0.0,1002.6
2025-08-31 23:00:00+00:00,15.7,73,10.9,89,0.0,0.0,0.0,0.0,10.1,21.6,0.0,1002.6
2025-09-01 00:00:00+00:00,15.7,74,11.1,69,0.0,0.0,0.0,0.0,11.2,24.8,0.0,1002.1
2025-09-01 01:00:00+00:00,15.4,79,11.8,12,0.0,0.0,0.0,0.0,13.0,27.7,0.5,1001.6
2025-09-01 02:00:00+00:00,14.7,85,12.2,59,0.0,0.0,0.0,0.0,12.2,26.3,1.1,1001.4
2025-09-01 03:00:00+00:00,15.1,79,11.5,100,0.0,0.0,0.0,0.0,15.1,32.8,0.1,1001.5
2025-09-01 04:00:00+00:00,14.5,87,12.3,78,0.0,0.0,0.0,0.0,9.4,20.2,0.9,1001.2
2025-09-01 05:00:00+00:00,14.7,88,12.8,100,0.0,0.0,0.0,0.0,13.7,30.2,0.5,1001.3
2025-09-01 06:00:00+00:00,15.0,87,12.9,12,29.0,9.0,141.8,20.0,13.3,28.4,1.5,1001.4
2025-09-01 07:00:00+00:00,15.4,90,13.8,79,73.0,78.0,443.2,0.0,14.8,32.0,0.4,1001.5
2025-09-01 08:00:00+00:00,16.8,85,14.2,34,279.0,161.0,482.4,118.0,16.2,33.8,0.0,1001.7
2025-09-01 09:00:00+00:00,15.8,89,14.0,100,104.0,1.0,2.1,103.0,13.0,29.9,1.7,1002.5
2025-09-01 10:00:00+00:00,17.3,90,15.6,78,410.0,421.0,708.9,0.0,14.0,29.2,0.2,1002.6
2025-09-01 11:00:00+00:00,18.1,78,14.2,14,656.0,521.0,768.0,135.0,19.4,41.0,0.1,1002.6
2025-09-01 12:00:00+00:00,19.4,56,10.4,26,675.0,461.0,636.7,214.0,16.6,38.2,0.0,1002.7
2025-09-01 13:00:00+00:00,20.0,54,10.4,94,313.0,540.0,741.9,0.0,22.7,52.6,0.0,1002.8
2025-09-01 14:00:00+00:00,19.1,67,12.8,35,537.0,0.0,0.0,537.0,24.5,52.6,0.1,1003.0
2025-09-01 15:00:00+00:00,19.5,56,10.5,91,256.0,136.0,222.5,120.0,17.6,39.2,0.0,1003.2
2025-09-01 16:00:00+00:00,19.5,50,8.8,43,329.0,188.0,376.8,141.0,21.2,49.7,0.0,1003.8
2025-09-01 17:00:00+00:00,17.7,61,10.1,66,171.0,96.0,266.7,75.0,15.1,34.9,0.0,1004.1
2025-09-01 18:00:00+00:00,18.0,64,11.1,87,43.0,7.0,34.4,36.0,13.7,30.2,0.0,1004.6
2025-09-01 19:00:00+00:00,17.0,70,11.5,26,0.0,0.0,0.0,0.0,12.6,28.8,0.0,1005.1
2025-09-01 20:00:00+00:00,16.5,73,11.6,63,0.0,0.0,0.0,0.0,12.2,27.4,0.0,1005.5
2025-09-01 21:00:00+00:00,15.6,82,12.6,66,0.0,0.0,0.0,0.0,8.6,20.2,0.0,1006.0
2025-09-01 22:00:00+00:00,15.3,82,12.3,87,0.0,0.0,0.0,0.0,7.9,18.0,0.0,1006.3
2025-09-01 23:00:00+00:00,15.2,84,12.5,78,0.0,0.0,0.0,0.0,10.1,22.3,0.0,1006.3
2025-09-02 00:00:00+00:00,14.3,91,12.8,62,0.0,0.0,0.0,0.0,8.6,19.4,0.0,1006.2
2025-09-02 01:00:00+00:00,13.7,90,12.1,0,0.0,0.0,0.0,0.0,6.8,15.5,0.0,1005.9
2025-09-02 02:00:00+00:00,13.1,90,11.5,1,0.0,0.0,0.0,0.0,5.0,11.2,0.0,1005.4
2025-09-02 03:00:00+00:00,14.0,90,12.4,21,0.0,0.0,0.0,0.0,6.8,14.4,2.1,1005.3
2025-09-02 04:00:00+00:00,14.3,90,12.7,32,0.0,0.0,0.0,0.0,8.3,17.6,0.0,1004.8
2025-09-02 05:00:00+00:00,13.5,93,12.4,27,0.0,0.0,0.0,0.0,5.4,11.9,0.2,1004.6
2025-09-02 06:00:00+00:00,14.5,92,13.2,100,1.0,0.0,0.0,1.0,7.2,15.5,1.9,1004.2
2025-09-02 07:00:00+00:00,14.9,90,13.3,100,29.0,0.0,0.0,29.0,7.6,15.8,1.8,1003.8
2025-09-02 08:00:00+00:00,16.0,85,13.5,95,99.0,41.0,124.3,58.0,11.5,24.8,0.0,1003.1
2025-09-02 09:00:00+00:00,16.2,90,14.5,100,97.0,6.0,12.7,91.0,11.9,26.3,0.1,1002.3
2025-09-02 10:00:00+00:00,15.2,92,13.9,100,64.0,0.0,0.0,64.0,19.1,42.1,3.6,1001.6
2025-09-02 11:00:00+00:00,15.5,94,14.6,100,113.0,0.0,0.0,113.0,20.2,43.2,1.5,1000.7
2025-09-02 12:00:00+00:00,17.5,94,16.5,46,546.0,247.0,343.1,299.0,19.1,38.9,5.1,1000.0
2025-09-02 13:00:00+00:00,19.0,78,15.1,37,602.0,399.0,551.5,203.0,20.5,44.6,0.0,999.6
2025-09-02 14:00:00+00:00,19.1,75,14.5,100,232.0,15.0,21.9,217.0,22.0,47.2,0.0,999.4
2025-09-02 15:00:00+00:00,19.2,69,13.4,53,430.0,256.0,422.1,174.0,18.7,42.1,0.1,1000.3
2025-09-02 16:00:00+00:00,18.8,74,14.1,98,216.0,16.0,32.4,200.0,18.4,40.7,0.0,1000.6
2025-09-02 17:00:00+00:00,18.3,79,14.6,78,115.0,49.0,138.2,66.0,17.6,38.2,0.1,1000.4
2025-09-02 18:00:00+00:00,18.0,78,14.1,98,33.0,1.0,5.0,32.0,17.3,38.5,0.0,1000.6
2025-09-02 19:00:00+00:00,17.6,82,14.5,96,0.0,0.0,0.0,0.0,12.2,27.4,0.0,1000.7
2025-09-02 20:00:00+00:00,17.6,88,15.6,88,0.0,0.0,0.0,0.0,10.4,23.8,0.0,1000.9
2025-09-02 21:00:00+00:00,17.4,90,15.7,80,0.0,0.0,0.0,0.0,9.0,20.5,0.0,1000.8
2025-09-02 22:00:00+00:00,17.1,82,14.0,96,0.0,0.0,0.0,0.0,14.0,32.4,0.0,1001.1
2025-09-02 23:00:00+00:00,16.8,77,12.7,98,0.0,0.0,0.0,0.0,9.4,21.2,0.0,1001.4
